slug,ref,filename,n_cells,n_code_cells,n_md_cells,n_md_chars,n_code_chars,first_md,config_lb_max,config_lb_list,n_config_lb,lb_prefix_max,n_lb_prefix,bare_score_max,bare_score_min,n_bare_scores,best_score,feat__uses_perch,feat__uses_perch_v2,feat__uses_birdnet,feat__uses_sed,feat__uses_protossm,feat__uses_residual_ssm,feat__uses_efficientnet,feat__uses_hgnet,feat__uses_convnext,feat__uses_resnet,feat__uses_passt,feat__uses_beats,feat__uses_mae,feat__uses_tucker,feat__uses_mlp_probes,feat__uses_train_audio,feat__aug_mixup,feat__aug_cutmix,feat__aug_specaugment,feat__aug_time_shift,feat__aug_flip,feat__aug_clipping,feat__aug_gain,feat__loss_focal,feat__loss_bce,feat__loss_softauc,feat__ssl_pseudo,feat__ssl_iterative,feat__tweak_A_per_class,feat__tweak_C_residual,feat__tweak_D_hour_smooth,feat__tweak_E_wide_mlp,feat__tweak_F_flip_tta,feat__tweak_G_birdnet_weight,feat__sonotype_mirror,feat__site_hour_prior,feat__rank_aware,feat__file_confidence,feat__adaptive_delta,feat__uses_onnx,feat__uses_torch,feat__uses_tf,feat__val_groupkfold,feat__val_stratified,feat__ext_data,n_fork_refs,fork_refs,num__n_windows,num__window_sec,num__lambda_prior,num__rank_power,num__file_conf_power,num__alpha_blend,num__correction_weight,num__lambda_in_apply_prior,num__ensemble_w_mapped,title_score,num__n_classes,author_lb_best,author_lb_rank,totalVotes,lastRunTime,score,bucket
rauffauzanrambe__birdclef-2026-lb-0-872-0-862-ultra-fast-batched,rauffauzanrambe/birdclef-2026-lb-0-872-0-862-ultra-fast-batched,birdclef-2026-lb-0-872-0-862-ultra-fast-batched.ipynb,3,2.0,1.0,3605.0,19115,"# **BirdCLEF 2026 | LB 0.872+0.862 | Ultra-fast Batched GPU Inference + Spike Detection**

## **Overview**

This project is a high-performance pipeline for **bird sound detection** in the BirdCLEF 2026 competition.
It combines predictions from two models: **baseline LB 0.862** and **finetuned LB 0.872**, producing **blended predictions** with ultra-fast GPU inference and spike detection for high-c",,,0,0.872,2,0.872,0.862,2,0.872,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,0.872,,0.948,219.0,21,2026-04-23 02:01:47.477000,0.872,0.weak_<0.900
rauffauzanrambe__birdclef-2026-lb-0-917-ultra-fast-batched-gpu,rauffauzanrambe/birdclef-2026-lb-0-917-ultra-fast-batched-gpu,birdclef-2026-lb-0-917-ultra-fast-batched-gpu.ipynb,1,1.0,0.0,0.0,11588,,,,0,,0,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,0.948,219.0,10,2026-03-16 06:12:17.187000,0.948,4.elite_0.948-0.955
rauffauzanrambe__birdclef-2026-lora-for-meachine-learning,rauffauzanrambe/birdclef-2026-lora-for-meachine-learning,birdclef-2026-lora-for-meachine-learning.ipynb,44,29.0,15.0,9581.0,81846,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.999,0.912,7,0.999,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,0.0,,,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,219.0,4,2026-05-13 07:38:15.977000,0.948,4.elite_0.948-0.955
raunakdey07__birdclef-2026-deep-protossm-sed-dynamic-blend,raunakdey07/birdclef-2026-deep-protossm-sed-dynamic-blend,birdclef-2026-deep-protossm-sed-dynamic-blend.ipynb,11,6.0,5.0,6263.0,215948,"# BirdCLEF 2026: Multi-Model Ensemble Architecture

This notebook orchestrates a high-scoring, multi-paradigm ensemble for acoustic species identification. The pipeline is structured into monolithic execution blocks. This prevents namespace pollution and allows for aggressive garbage collection between heavy inference stages.

### Architecture Overview
The ensemble operates via a dictionary-driven",0.947,0.9470|0.9280,2,,0,0.974,0.928,3,0.947,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,1.0,nikitababich/birdclef2025-1st-place-inference,12.0,5.0,0.4,0.5,0.4,0.4,0.3,0.4,,,,0.948,221.0,58,2026-05-15 05:51:51.080000,0.947,3.high_0.940-0.948
raunakdey07__birdclef-2026-multi-model-ensemble,raunakdey07/birdclef-2026-multi-model-ensemble,birdclef-2026-multi-model-ensemble.ipynb,38,26.0,12.0,8091.0,64647,"# BirdCLEF 2026: ONNX Perch + Sequence Modeling & SED Blend

Welcome to the complete, all-public CPU inference pipeline behind my submission. 

This notebook doesn't rely on a single magic trick; it is built on a highly optimized, compute-aware pipeline. By combining a powerful **Perch embedding backbone**, lightweight **sequence models** trained dynamically during inference, highly calibrated **p",,,0,,0,,,0,,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,221.0,243,2026-05-08 10:09:57.687000,0.948,4.elite_0.948-0.955
raunakdey07__birdclef-2026-v6,raunakdey07/birdclef-2026-v6,birdclef-2026-v6.ipynb,11,7.0,4.0,3814.0,79327,"# BirdCLEF 2026 | Acoustic Time-Window Rank Fusion

## Overview
This notebook implements an Acoustic Time-Window Rank Fusion approach for the BirdCLEF 2026 competition. The system relies on a rank-based blending strategy to integrate heterogeneous predictive models, minimizing calibration mismatches and focusing heavily on ordering quality rather than raw probability values.

## Prediction Model

",0.948,0.9480,1,0.948,1,0.999,0.948,2,0.948,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,3.0,karnakbaevarthur/power-optimization|nina2025/birdclef-2026-eos-4|pilkwang/948-birdclef-26-acoustic-time-window-rank-fusion,12.0,5.0,0.4,0.5,0.4,0.4,0.3,0.4,0.6,,,0.948,221.0,16,2026-05-17 08:43:15.997000,0.948,4.elite_0.948-0.955
raunakdey07__birdclef-26-v5-notebook,raunakdey07/birdclef-26-v5-notebook,birdclef-26-v5-notebook.ipynb,40,27.0,13.0,7566.0,63007,"# BirdCLEF 2026: ONNX Perch + Sequence Modeling & SED Blend

Welcome to the complete, all-public CPU inference pipeline behind my submission. 

This notebook doesn't rely on a single magic trick; it is built on a highly optimized, compute-aware pipeline. By combining a powerful **Perch embedding backbone**, lightweight **sequence models** trained dynamically during inference, highly calibrated **p",,,0,,0,,,0,,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,221.0,69,2026-05-10 19:53:14.810000,0.948,4.elite_0.948-0.955
raunakdey07__birdclef-26-v7-notebook,raunakdey07/birdclef-26-v7-notebook,birdclef-26-v7-notebook.ipynb,22,11.0,11.0,3056.0,49420,"# BirdCLEF 2026: V8 Site-Hour Prior + ProtoSSM + SED + BirdNET (0.947+ Pipeline)
This notebook implements an advanced sequence modeling and ensembling pipeline for BirdCLEF 2026. 

**Key Upgrades incorporated in this version:**
1. **ProtoSSM with SWA & Cross-Attention:** Uses Stochastic Weight Averaging during training and Test-Time Augmentation (TTA) with 5 circular shifts during inference.
2. **",,,0,,0,0.947,0.947,1,0.947,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,0.947,,0.948,221.0,104,2026-05-14 04:30:23.327000,0.947,3.high_0.940-0.948
ravi20076__birdclef2026-openvino-starter-v1,ravi20076/birdclef2026-openvino-starter-v1,birdclef2026-openvino-starter-v1.ipynb,6,3.0,3.0,1270.0,8848,"# **FOREWORD**

This is a base inference starter using the artefacts from [here](https://www.kaggle.com/code/antoinemasq/birdclef-2026-pytorch-baseline-inference?scriptVersionId=302964055) and [here](https://www.kaggle.com/code/antoinemasq/birdclef-2026-pytorch-baseline-training) for the Birdclef 2026 competition. <br>
Thanks to the original work for the starter kernel <br>

This competition uses ",,,0,,0,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.0,antoinemasq/birdclef-2026-pytorch-baseline-inference|antoinemasq/birdclef-2026-pytorch-baseline-training|metric/birdclef-roc-auc,,,,,,,,,,,,0.948,206.0,58,2026-03-12 00:07:35.270000,0.948,4.elite_0.948-0.955
ravi20076__birdclef2026-preprocessing-v1,ravi20076/birdclef2026-preprocessing-v1,birdclef2026-preprocessing-v1.ipynb,13,7.0,6.0,380.0,6616,"# **FOREWORD**

This notebook is loosely inspired by the work [here]() from the past edition of the competition. 

Here I preprocess the soundscapes and convert them into an amenable 2-d array format to develop CNN models as a next step. This is the first part of my baseline process",,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,0.948,206.0,36,2026-03-11 23:28:39.203000,0.948,4.elite_0.948-0.955
ravi20076__birdclef2026-public-blend-v1,ravi20076/birdclef2026-public-blend-v1,birdclef2026-public-blend-v1.ipynb,13,6.0,7.0,1148.0,26084,"# **FOREWORD**

This is a simple blend kernel that accepts 3 public notebooks as starter kernels - 

1. [LB 0.792](https://www.kaggle.com/code/waterjoe/birdclef2026-submit-baseline)
2. [LB 0.786](https://www.kaggle.com/code/waterjoe/birdclef2026-submit-baseline)
3. [LB 0.749](https://www.kaggle.com/code/ravi20076/birdclef2026-openvino-starter-v1)


I standardize all inferences to OpenVino to maint",,,0,0.792,3,,,0,0.792,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4.0,ravi20076/birdclef2026-openvino-starter-v1|ravi20076/birdclef2026-preprocessing-v1|ravi20076/birdclef2026-supplements-v1|waterjoe/birdclef2026-submit-baseline,,,,,,,,,,0.792,,0.948,206.0,69,2026-03-12 07:08:43.747000,0.792,0.weak_<0.900
ravi20076__birdclef2026-public-blend-v2,ravi20076/birdclef2026-public-blend-v2,birdclef2026-public-blend-v2.ipynb,12,5.0,7.0,1060.0,14794,,,,0,0.825,2,0.825,0.825,1,0.825,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,6.0,kdmitrie/birdclef26-google-perch-starter|ravi20076/birdclef2026-openvino-starter-v1|ravi20076/birdclef2026-preprocessing-v1|ravi20076/birdclef2026-public-blend-v1|ravi20076/birdclef2026-supplements-v1|waterjoe/birdclef2026-submit-baseline,,,,,,,,,,,,0.948,206.0,159,2026-03-14 21:07:12.640000,0.825,0.weak_<0.900
ravi20076__birdclef2026-public-blend-v3,ravi20076/birdclef2026-public-blend-v3,birdclef2026-public-blend-v3.ipynb,14,6.0,8.0,1180.0,21249,,,,0,0.825,4,0.825,0.825,1,0.825,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.0,kdmitrie/birdclef26-google-perch-starter|ravi20076/birdclef2026-openvino-starter-v1|ravi20076/birdclef2026-preprocessing-v1|ravi20076/birdclef2026-public-blend-v1|ravi20076/birdclef2026-public-blend-v2|ravi20076/birdclef2026-supplements-v1|waterjoe/birdclef2026-submit-baseline,,,,,,,,,,,,0.948,206.0,13,2026-03-12 17:07:17.510000,0.825,0.weak_<0.900
ravi20076__birdclef2026-public-blend-v4,ravi20076/birdclef2026-public-blend-v4,birdclef2026-public-blend-v4.ipynb,12,5.0,7.0,1231.0,10290,,,,0,0.825,3,0.825,0.825,1,0.825,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.0,kdmitrie/birdclef26-google-perch-starter|ravi20076/birdclef2026-openvino-starter-v1|ravi20076/birdclef2026-preprocessing-v1|ravi20076/birdclef2026-public-blend-v1|ravi20076/birdclef2026-public-blend-v2|ravi20076/birdclef2026-public-blend-v3|ravi20076/birdclef2026-supplements-v1|waterjoe/birdclef2026-submit-baseline,,,,,,,,,,,,0.948,206.0,19,2026-03-12 19:07:02.270000,0.825,0.weak_<0.900
ravi20076__birdclef2026-public-blend-v5,ravi20076/birdclef2026-public-blend-v5,birdclef2026-public-blend-v5.ipynb,13,5.0,8.0,1292.0,31834,,,,0,0.862,3,0.862,0.815,2,0.862,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.0,aidensong123/birdclef-2026-sed-baseline-lb-0-862|baidalinadilzhan/lb-0-792-birdclef-2026-starter|ravi20076/birdclef2026-openvino-starter-v1|ravi20076/birdclef2026-preprocessing-v1|ravi20076/birdclef2026-public-blend-v1|ravi20076/birdclef2026-public-blend-v2|ravi20076/birdclef2026-public-blend-v3|ravi20076/birdclef2026-public-blend-v4,,,,,,,,,,,,0.948,206.0,8,2026-03-15 06:01:39.117000,0.862,0.weak_<0.900
ravi20076__birdclef2026-public-blend-v6,ravi20076/birdclef2026-public-blend-v6,birdclef2026-public-blend-v6.ipynb,11,5.0,6.0,1207.0,24452,"# **FOREWORD**

This is adapted from 2 public kernels -
1. [LB 0.872](https://www.kaggle.com/code/tonylica/birdclef-lb-0-872-0-862-16mins-runtime)
2. [LB 0.862](https://www.kaggle.com/code/aidensong123/birdclef-2026-sed-baseline-lb-0-862)

I am using OpenVINO to infer these models and am blending them in a separate script using a simple addition. 

**Why I do this** <br>
1. This will help me add/ ",,,0,0.872,2,0.996,0.862,4,0.872,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.0,aidensong123/birdclef-2026-sed-baseline-lb-0-862|ravi20076/birdclef2026-openvino-starter-v1|ravi20076/birdclef2026-preprocessing-v1|ravi20076/birdclef2026-public-blend-v1|ravi20076/birdclef2026-public-blend-v2|ravi20076/birdclef2026-public-blend-v3|ravi20076/birdclef2026-public-blend-v4|ravi20076/birdclef2026-public-blend-v5,,,,,,,,,,0.872,,0.948,206.0,109,2026-03-16 19:06:58.420000,0.872,0.weak_<0.900
ravi20076__birdclef2026-supplements-v1,ravi20076/birdclef2026-supplements-v1,birdclef2026-supplements-v1.ipynb,3,2.0,1.0,87.0,248,"# **FOREWORD**

This is a simple copy-paste of a couple of files for training purposes.",,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,0.948,206.0,15,2026-03-11 21:25:10.443000,0.948,4.elite_0.948-0.955
renmingqian__my-own-baseline-from-gpt,renmingqian/my-own-baseline-from-gpt,my-own-baseline-from-gpt.ipynb,6,5.0,1.0,86.0,39008,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,,,5.0,,,,,,,,,,0.949,120.0,4,2026-04-05 10:36:20.980000,0.949,4.elite_0.948-0.955
rhythmghai__birdclef-2026-smart-audio-bird-detector,rhythmghai/birdclef-2026-smart-audio-bird-detector,birdclef-2026-smart-audio-bird-detector.ipynb,14,9.0,5.0,74.0,4917,## Model Blocks,,,0,,0,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,0.887,2378.0,7,2026-03-16 20:13:40.960000,0.887,0.weak_<0.900
rkusmi__bird-clef2026mw-2b6377,rkusmi/bird-clef2026mw-2b6377,bird-clef2026mw-2b6377.ipynb,18,18.0,0.0,0.0,18755,,,,0,,0,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,0.801,2804.0,4,2026-05-10 18:07:29.010000,0.801,0.weak_<0.900
robbynevels__bc26-overlap-of-labels,robbynevels/bc26-overlap-of-labels,bc26-overlap-of-labels.ipynb,2,2.0,0.0,0.0,672,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,0.835,2635.0,5,2026-04-17 15:58:50.190000,0.835,0.weak_<0.900
robiulhasanjisan__birdclef-2026-baseline,robiulhasanjisan/birdclef-2026-baseline,birdclef-2026-baseline.ipynb,20,20.0,0.0,0.0,16667,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,,12.0,5.0,,,,,,,,,,0.626,3229.0,40,2026-04-06 04:00:26.693000,0.626,0.weak_<0.900
